,0
1638,2369.0
1639,2470.0
1640,2457.0
1641,2454.0
1642,2558.0
1643,2489.0
1644,2669.0
1645,2698.0
1646,2601.0
1647,2509.0
1648,2458.0
1649,2536.0
1650,3052.0
1651,3126.0
1652,3042.0
1653,2902.0
1654,2936.0
1655,2969.0
1656,2947.0
1657,2913.0
1658,2682.0
1659,2795.0
1660,2484.0
1661,2670.0
1662,2927.0
1663,2834.0
1664,2738.0
1665,2925.0
1666,2978.0
1667,2979.0
1668,2723.0
1669,2469.0
1670,2744.0
1671,2909.0
1672,2900.0
1673,2731.0
1674,3025.0
1675,3071.0
1676,2934.0
1677,2868.0
1678,2866.0
1679,2754.0
1680,2889.0
1681,2927.0
1682,2732.0
1683,2572.0
1684,2394.0
1685,2746.0
1686,2958.0
1687,2957.0
1688,2952.0
1689,3050.0
1690,2808.0
1691,3024.0
1692,2787.0
1693,2852.0
1694,2845.0
1695,2885.0
1696,2826.0
1697,2565.0
1698,2520.0
1699,2635.0
1700,2587.0
1701,2541.0
1702,2708.0
1703,2855.0
1704,2379.0
1705,2297.0
1706,2381.0
1707,2362.0
1708,2423.0
1709,2537.0
1710,2442.0
1711,2656.0
1712,2615.0
1713,2705.0
1714,2703.0
1715,2658.0
1716,2651.0
1717,2684.0
1718,2547.0
1719,2586.0
1720,2651.0
1721,2619.0
1722,2714.0
1723,2679.0
1724,2641.0
1725,2710.0
1726,2612.0
1727,2612.0
1728,2470.0
1729,2418.0
1730,2554.0
1731,2601.0
1732,2548.0
1733,2593.0
1734,2760.0
1735,3027.0
1736,3191.0
1737,3120.0
1738,3147.0
1739,3194.0
1740,3087.0
1741,2724.0
1742,2587.0
1743,2807.0
1744,3151.0
1745,3085.0
1746,2925.0
1747,2700.0
1748,2833.0
1749,3189.0
1750,2918.0
1751,2932.0
1752,2661.0
1753,2603.0
1754,2599.0
1755,2548.0
1756,2717.0
1757,2540.0
1758,2622.0
1759,2964.0
1760,2848.0
1761,2708.0
1762,2730.0
1763,2773.0
1764,2700.0
1765,2580.0
1766,2589.0
1767,2635.0
1768,2645.0
1769,2797.0
1770,3281.0
1771,3255.0
1772,3081.0
1773,3036.0
1774,3047.0
1775,3034.0
1776,2625.0
1777,2614.0
1778,2457.0
1779,2436.0
1780,2445.0
1781,2451.0
1782,2616.0
1783,2661.0
1784,2731.0
1785,2989.0
1786,3187.0
1787,2644.0
1788,2863.0
1789,3112.0
1790,2606.0
1791,2689.0
1792,3171.0
1793,3148.0
1794,3092.0
1795,3069.0
1796,3013.0
1797,2781.0
1798,2951.0
1799,2745.0
1800,2575.0
1801,2348.0
1802,2380.0
1803,2395.0
1804,2336.0
1805,2440.0
1806,2878.0
1807,2830.0
1808,3146.0
1809,3123.0
1810,3056.0
1811,3087.0
1812,2898.0
1813,2646.0
1814,2611.0
1815,2591.0
1816,2885.0
1817,2641.0
1818,2782.0
1819,3252.0
1820,3059.0
1821,3159.0
1822,3134.0
1823,2946.0
1824,2973.0
1825,2939.0
1826,2864.0
1827,2423.0
1828,2483.0
1829,2476.0
1830,2529.0
1831,2612.0
1832,2830.0
1833,2776.0
1834,3224.0
1835,3172.0
1836,3213.0
1837,3183.0
1838,3157.0
1839,2903.0
1840,2996.0
1841,3023.0
1842,2842.0
1843,2743.0
1844,2678.0
1845,2709.0
1846,2796.0
1847,2638.0
1848,2607.0
1849,2443.0
1850,2869.0
1851,2851.0
1852,2497.0
1853,2576.0
1854,3036.0
1855,2858.0
1856,3214.0
1857,3132.0
1858,3005.0
1859,3232.0
1860,3184.0
1861,3203.0
1862,3038.0
1863,3202.0
1864,3114.0
1865,2740.0
1866,2652.0
1867,2643.0
1868,2647.0
1869,2628.0
1870,2674.0
